scrape_date,listing_url,year,transmission,mileage,fuel,municipality,color,make,model,price_value,price_currency,price,mileage_raw,age,region
2025-04-28 09:56:27.632664,https://www.merrjep.al/njoftim/okazion-400-euro-cmimi-fundit/15223354,1999,Manual,150000,Benzin,Durrës,Blu,Kia,Pride,400.0,EUR,4000,150 000 - 159 999,26,Durres
2025-04-28 09:56:27.632701,https://www.merrjep.al/njoftim/freelander-2-2-naft-2008-automat-super-gjendje/15194612,2008,Automatik,200000,Dizel / Naftë,Tiranë,Gri,Land Rover,Freelander,4999.0,EUR,49990,200 000 - 249 999,17,Tirane
2025-04-28 09:56:27.632718,https://www.merrjep.al/njoftim/mitsubishi-colt-1-3-benzin-2006-super-gjendje/15194441,2006,Manual,100000,Benzin,Fier,Gri,Mitsubishi,Colt,2350.0,EUR,23500,100 000 - 109 999,19,Other
2025-04-28 09:56:27.632726,https://www.merrjep.al/njoftim/audi-q5-3-0-naft-2015-full-opsion/15194618,2015,Automatik,200000,Dizel / Naftë,Tiranë,Gri,Audi,Q5,13800.0,EUR,138000,200 000 - 249 999,10,Tirane
2025-04-28 09:56:27.632751,https://www.merrjep.al/njoftim/mercedes-benz-e350-cdi-super-full/15199285,2010,Automatik,250000,Dizel / Naftë,Durrës,Gri,Mercedes-Benz,E 350,11900.0,EUR,119000,250 000 - 299 999,15,Durres
2025-04-28 09:56:27.632768,https://www.merrjep.al/njoftim/nissan-rouge-2-5-benzin-2015-full-opsion/15194630,2015,Automatik,200000,Benzin,Tiranë,Gri,Nissan,Model tjetër,7900.0,EUR,79000,200 000 - 249 999,10,Tirane
2025-04-28 09:56:27.632785,https://www.merrjep.al/njoftim/audi-a8-4-2-naft-2016-lungo-full-opsion/15195605,2016,Automatik,200000,Dizel / Naftë,Tiranë,Gri,Audi,A8,20900.0,EUR,209000,200 000 - 249 999,9,Tirane
2025-04-28 09:56:27.632793,https://www.merrjep.al/njoftim/audi-a5-2-0-naft-2014-gjendje-perfekte-full-opsion/15195727,2014,Automatik,200000,Dizel / Naftë,Tiranë,E Bardhë,Audi,A5,10900.0,EUR,109000,200 000 - 249 999,11,Tirane
2025-04-28 09:56:27.632802,https://www.merrjep.al/njoftim/jeep-patriot-2-4-benzin-2013-full-opsion/15194635,2013,Automatik,200000,Benzin,Tiranë,E Gjelbër,Jeep,Patriot,5600.0,EUR,56000,200 000 - 249 999,12,Tirane
2025-04-28 09:56:27.632811,https://www.merrjep.al/njoftim/audi-q5-2-0-benzin-2014-full-opsion/15194624,2014,Automatik,200000,Benzin,Tiranë,E Zezë,Audi,Q5,8700.0,EUR,87000,200 000 - 249 999,11,Tirane
2025-04-28 09:56:27.632819,https://www.merrjep.al/njoftim/bmw-320-naft-2010-gjendje-perfekte/15195538,2010,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,BMW,320,3650.0,EUR,36500,200 000 - 249 999,15,Tirane
2025-04-28 09:56:27.632836,https://www.merrjep.al/njoftim/toyota-yaris-2008/15159548,2008,Manual,190000,Dizel / Naftë,Vlorë,Kafe,Toyota,Yaris,4200.0,EUR,42000,190 000 - 199 999,17,Vlore
2025-04-28 09:56:27.632844,https://www.merrjep.al/njoftim/2023-volvo-xc60-2-0-naft-r-design-full-opsion/15194642,2023,Automatik,140000,Dizel / Naftë,Tiranë,Blu,Volvo,XC 60,35500.0,EUR,355000,140 000 - 149 999,2,Tirane
2025-04-28 09:56:27.632853,https://www.merrjep.al/njoftim/okazion-400-euro-cmimi-fundit/15223348,1999,Manual,160000,Benzin,Durrës,Blu,Kia,Pride,400.0,EUR,4000,160 000 - 169 999,26,Durres
2025-04-28 09:56:27.632870,https://www.merrjep.al/njoftim/hummer-h3-5-3-benzin+gaz-2009-super-gjendje/15203277,2009,Automatik,150000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Hummer,H3,8900.0,EUR,89000,150 000 - 159 999,16,Tirane
2025-04-28 09:56:27.632887,https://www.merrjep.al/njoftim/e-250-cdi-full-opsion/15196692,2014,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,15000.0,EUR,150000,10 000 - 14 999,11,Tirane
2025-04-28 09:56:27.632895,https://www.merrjep.al/njoftim/passat-sel-2-5-benzin-gaz/15223349,2013,Automatik,250000,Gaz (TNG) / Benzinë,Tiranë,Vishnje,VW Volkswagen,Passat,8000.0,EUR,80000,250 000 - 299 999,12,Tirane
2025-04-28 09:56:27.632912,https://www.merrjep.al/njoftim/2022-golf-8-2-0-naft-gjendje-perfekte/15199394,2022,Automatik,100000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Golf,17900.0,EUR,179000,100 000 - 109 999,3,Tirane
2025-04-28 09:56:27.632921,https://www.merrjep.al/njoftim/okazion-super-gjendje-10-10/15185750,1985,Automatik,25000,Dizel / Naftë,Tiranë,Bezhë,Mercedes-Benz,190,3000.0,EUR,30000,25 000 - 29 999,40,Tirane
2025-04-28 09:56:27.632929,https://www.merrjep.al/njoftim/audi-a6-3-0-naft-2012-gjendje-perfekte-full-opsion/15195759,2012,Automatik,250000,Dizel / Naftë,Tiranë,Gri,Audi,A6,9800.0,EUR,98000,250 000 - 299 999,13,Tirane
2025-04-28 09:56:27.632954,https://www.merrjep.al/njoftim/nisan-qashqai-2011-1-6-gaz-benzine/15221168,2011,Manual,190000,Gaz (TNG) / Benzinë,Fier,Gri,Nissan,Qashqai,7300.0,EUR,73000,190 000 - 199 999,14,Other
2025-04-28 09:56:27.632963,https://www.merrjep.al/njoftim/e-250-cdi-4-matic-full-option/15160277,2014,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,15000.0,EUR,150000,10 000 - 14 999,11,Tirane
2025-04-28 09:56:27.632980,https://www.merrjep.al/njoftim/okazion-fiat-500e-83kw-full-elektrik/15023060,2015,Automatik,170000,Elektrikë,Tiranë,Blu,Fiat,500,8800.0,EUR,88000,170 000 - 179 999,10,Tirane
2025-04-28 09:56:27.632988,https://www.merrjep.al/njoftim/shitet-e250-cdi-4matic/14840685,2014,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,15000.0,EUR,150000,10 000 - 14 999,11,Tirane
2025-04-28 09:56:27.632997,https://www.merrjep.al/njoftim/shitet-e-250-cdi-4-matic/15075171,2014,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,15000.0,EUR,150000,10 000 - 14 999,11,Tirane
2025-04-28 09:56:27.633013,https://www.merrjep.al/njoftim/bmw-x5-2013/15010591,2013,Automatik,300000,Dizel / Naftë,Tiranë,Gri,BMW,X5,10999.0,EUR,109990,300 000 - 349 999,12,Tirane
2025-04-28 09:56:27.633029,https://www.merrjep.al/njoftim/hyundai-tucson/15145333,2015,Automatik,180000,Dizel / Naftë,Tiranë,E Zezë,Hyundai,Tucson,14500.0,EUR,145000,180 000 - 189 999,10,Tirane
2025-04-28 09:56:31.889054,https://www.merrjep.al/njoftim/vw-volkswagen-tiguan/15145731,2012,Automatik,140000,Dizel / Naftë,Tiranë,Kafe,VW Volkswagen,Tiguan,10500.0,EUR,105000,140 000 - 149 999,13,Tirane
2025-04-28 09:56:31.889081,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:31.889103,https://www.merrjep.al/njoftim/discovery-5-autobiografy-18-mundesi-nderrimi/14714536,2017,Automatik,90000,Benzin,Tiranë,Gri,Land Rover,Discovery,28000.0,EUR,280000,90 000 - 94 999,8,Tirane
2025-04-28 09:56:31.889113,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:56:31.889122,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:56:31.889149,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:31.889158,https://www.merrjep.al/njoftim/discovery-5-autobiografy-18-mundesi-nderrimi/14714538,2017,Automatik,140000,Benzin,Tiranë,Gri,Land Rover,Discovery,28000.0,EUR,280000,140 000 - 149 999,8,Tirane
2025-04-28 09:56:31.889167,https://www.merrjep.al/njoftim/smart-center/15153679,2009,Automatik,100000,Benzin,Tiranë,Gri,Smart,ForTwo,4300.0,EUR,43000,100 000 - 109 999,16,Tirane
2025-04-28 09:56:31.889201,https://www.merrjep.al/njoftim/shitet-e-250-okazion/14727900,2014,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,15000.0,EUR,150000,10 000 - 14 999,11,Tirane
2025-04-28 09:56:31.889211,https://www.merrjep.al/njoftim/smart-center/15154502,2013,Automatik,110000,Benzin,Tiranë,E Bardhë,Smart,ForTwo,5500.0,EUR,55000,110 000 - 119 999,12,Tirane
2025-04-28 09:56:31.889220,https://www.merrjep.al/njoftim/e-350-naft-2013-gjendje-perfekte-full-opsion/15192808,2013,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,E 350,10300.0,EUR,103000,200 000 - 249 999,12,Tirane
2025-04-28 09:56:31.889229,https://www.merrjep.al/njoftim/bmw-535-naft-2012-full-opsion/15192804,2012,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,BMW,535,11300.0,EUR,113000,200 000 - 249 999,13,Tirane
2025-04-28 09:56:31.889246,https://www.merrjep.al/njoftim/ford-fiesta-5p-viti-2008-1-4-tdci-68cv/15059860,2008,Manual,130000,Dizel / Naftë,Fier,Gri,Ford,Fiesta,3200.0,EUR,32000,130 000 - 139 999,17,Other
2025-04-28 09:56:31.889265,https://www.merrjep.al/njoftim/shitet-e-250-okazion/14840693,2014,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,15000.0,EUR,150000,10 000 - 14 999,11,Tirane
2025-04-28 09:56:31.889274,https://www.merrjep.al/njoftim/vw-cc-2015/14976687,2015,Automatik,20000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,CC,9800.0,EUR,98000,20 000 - 24 999,10,Tirane
2025-04-28 09:56:31.889283,https://www.merrjep.al/njoftim/volvo-xc-60-2013-benzin/15214537,2013,Automatik,150000,Benzin,Lushnjë,Blu,Volvo,XC 60,8900.0,EUR,89000,150 000 - 159 999,12,Other
2025-04-28 09:56:31.889291,https://www.merrjep.al/njoftim/land-rover-discovery-3-0-sdv6-hse-4wd/15011233,2015,Automatik,200000,Dizel / Naftë,Tiranë,E Artë,Land Rover,Discovery,18900.0,EUR,189000,200 000 - 249 999,10,Tirane
2025-04-28 09:56:31.889309,https://www.merrjep.al/njoftim/okazion-3499-ero/15115450,2008,Manual,200000,Gaz (TNG) / Benzinë,Elbasan,E Zezë,Fiat,500,3499.0,EUR,34990,200 000 - 249 999,17,Other
2025-04-28 09:56:31.889318,https://www.merrjep.al/njoftim/3299-ero-okazion/15115458,2008,Automatik,250000,Dizel / Naftë,Elbasan,E Zezë,Mercedes-Benz,B 180,3299.0,EUR,32990,250 000 - 299 999,17,Other
2025-04-28 09:56:31.889327,https://www.merrjep.al/njoftim/okazion/15063138,2012,Automatik,150000,Gaz (TNG) / Benzinë,Tiranë,Gri,VW Volkswagen,Passat,7500.0,EUR,75000,150 000 - 159 999,13,Tirane
2025-04-28 09:56:31.889335,https://www.merrjep.al/njoftim/vw-caddy-maxi-1-9-nafte-automatik-klima-2010/15136817,2010,Automatik,200000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Caddy,7800.0,EUR,78000,200 000 - 249 999,15,Tirane
2025-04-28 09:56:31.889344,https://www.merrjep.al/njoftim/volvo-xc60-3-0/15219356,2010,Automatik,200000,Benzin,Vlorë,E Zezë,Volvo,XC 60,6500.0,EUR,65000,200 000 - 249 999,15,Vlore
2025-04-28 09:56:31.889352,https://www.merrjep.al/njoftim/mecedes-e220-viti-viti-2011-investimet-0-0-kontakto-+383/15219361,2011,Automatik,190000,Dizel / Naftë,Kukës,E Artë,Mercedes-Benz,220,6500.0,EUR,65000,190 000 - 199 999,14,Other
2025-04-28 09:56:31.889362,https://www.merrjep.al/njoftim/discovery-3-0-naft-2020-super-full-opsion/15192827,2020,Automatik,140000,Dizel / Naftë,Tiranë,Blu,Land Rover,Discovery,31000.0,EUR,310000,140 000 - 149 999,5,Tirane
2025-04-28 09:56:31.889371,https://www.merrjep.al/njoftim/b-200-benzin-2014-gjendje-perfekte-full-opsion/15193683,2014,Automatik,200000,Benzin,Fier,E Zezë,Mercedes-Benz,B 200,8300.0,EUR,83000,200 000 - 249 999,11,Other
2025-04-28 09:56:31.889380,https://www.merrjep.al/njoftim/okazion-shitet-mercedes-benz-w211-evo-280/15075240,2007,Automatik,25000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Mercedes-Benz,E 280,6000.0,EUR,60000,25 000 - 29 999,18,Tirane
2025-04-28 09:56:31.889389,https://www.merrjep.al/njoftim/opel-corsa-d-1-2-benzine-2011-motorr-zinxhir-4-pistona/14742156,2011,Manual,140000,Benzin,Fier,E Zezë,Opel,Corsa,3900.0,EUR,39000,140 000 - 149 999,14,Other
2025-04-28 09:56:31.889398,https://www.merrjep.al/njoftim/audi-q5-3-0-naft-2016-full-opsion/15193674,2016,Automatik,180000,Dizel / Naftë,Tiranë,Gri,Audi,Q5,13800.0,EUR,138000,180 000 - 189 999,9,Tirane
2025-04-28 09:56:31.889406,https://www.merrjep.al/njoftim/volvo-xc60-d4-2-0-nafte-2015-okazion-24ore/15191994,2015,Automatik,200000,Dizel / Naftë,Vlorë,E Bardhë,Volvo,XC 60,11000.0,EUR,110000,200 000 - 249 999,10,Vlore
2025-04-28 09:56:31.889416,https://www.merrjep.al/njoftim/edhe-nderrohet-ford-1-6gaz-benzine-2011/15007974,2011,Manual,190000,Gaz (TNG) / Benzinë,Fier,E Zezë,Ford,Focus,4000.0,EUR,40000,190 000 - 199 999,14,Other
2025-04-28 09:56:31.889424,https://www.merrjep.al/njoftim/peugot-rcz-1-6-benzin-2012-full-opsion/15193688,2012,Manual,200000,Benzin,Lushnjë,E Bardhë,Peugeot,RCZ,7900.0,EUR,79000,200 000 - 249 999,13,Other
2025-04-28 09:56:31.889442,https://www.merrjep.al/njoftim/hybrid-c-300-benzin-2017-gjendje/15192849,2017,Automatik,190000,Benzin,Tiranë,E Bardhë,Mercedes-Benz,C 300,15500.0,EUR,155000,190 000 - 199 999,8,Tirane
2025-04-28 09:56:31.889450,https://www.merrjep.al/njoftim/c-220-naft-2008-super-gjendje/15192839,2008,Automatik,200000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,C 220,6750.0,EUR,67500,200 000 - 249 999,17,Tirane
2025-04-28 09:56:31.889468,https://www.merrjep.al/njoftim/volvo-xc60-benzine-t6-3-0-2015-okazion/15192022,2015,Automatik,190000,Benzin,Vlorë,E Bardhë,Volvo,XC 60,12200.0,EUR,122000,190 000 - 199 999,10,Vlore
2025-04-28 09:56:31.889477,https://www.merrjep.al/njoftim/autoveture/14848571,2014,Manual,200000,Dizel / Naftë,Tiranë,E Bardhë,VW Volkswagen,Caddy,8500.0,EUR,85000,200 000 - 249 999,11,Tirane
2025-04-28 09:56:31.889485,https://www.merrjep.al/njoftim/a6-2016-full-options/15160374,2016,Automatik,180000,Dizel / Naftë,Tiranë,E Zezë,Audi,A6,1.0,EUR,10,180 000 - 189 999,9,Tirane
2025-04-28 09:56:31.889494,https://www.merrjep.al/njoftim/autoveture/14378005,2012,Manual,180000,Dizel / Naftë,Tiranë,E Bardhë,Fiat,Fiorino,5200.0,EUR,52000,180 000 - 189 999,13,Tirane
2025-04-28 09:56:31.889528,https://www.merrjep.al/njoftim/mercedes-ml-350-bluetec-4-matic-2015/15221433,2015,Automatik,190000,Dizel / Naftë,Vlorë,Gri,Mercedes-Benz,ML 350,16000.0,EUR,160000,190 000 - 199 999,10,Vlore
2025-04-28 09:56:31.889539,https://www.merrjep.al/njoftim/tucson-full-options/15158557,2016,Automatik,180000,Dizel / Naftë,Tiranë,E Zezë,Hyundai,Tucson,1.0,EUR,10,180 000 - 189 999,9,Tirane
2025-04-28 09:56:31.889557,https://www.merrjep.al/njoftim/c-300-naft-2009-gjendje-perfekte/15193978,2009,Automatik,200000,Dizel / Naftë,Fier,E Gjelbër,Mercedes-Benz,C 300,6700.0,EUR,67000,200 000 - 249 999,16,Other
2025-04-28 09:56:31.889566,https://www.merrjep.al/njoftim/audi-a8-lungo-presidencial-4-0-benzin-tfsi-s8-2014-full/15193973,2014,Automatik,180000,Benzin,Tiranë,E Zezë,Audi,A8,11999.0,EUR,119990,180 000 - 189 999,11,Tirane
2025-04-28 09:56:31.889575,https://www.merrjep.al/njoftim/nissan-juke-1-6-benzin-2016-full-opsion/15193654,2016,Automatik,120000,Benzin,Tiranë,Blu,Nissan,Juke,8600.0,EUR,86000,120 000 - 129 999,9,Tirane
2025-04-28 09:56:31.889583,https://www.merrjep.al/njoftim/ml-350-naft-2014-super-full-opsion/15193701,2014,Automatik,190000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,ML 350,16500.0,EUR,165000,190 000 - 199 999,11,Tirane
2025-04-28 09:56:31.889592,https://www.merrjep.al/njoftim/fiat-500l-1-4-benzin-2015-full-opsion/15193966,2015,Automatik,170000,Benzin,Tiranë,E Zezë,Fiat,500L,8300.0,EUR,83000,170 000 - 179 999,10,Tirane
2025-04-28 09:56:31.889601,https://www.merrjep.al/njoftim/ml-350-naft-2014-gjendje-perfekte-full-opsion/15193697,2014,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,ML 350,14900.0,EUR,149000,200 000 - 249 999,11,Tirane
2025-04-28 09:56:54.474078,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:56:54.474106,https://www.merrjep.al/njoftim/toyota-yaris-1-4-nafte/15176207,2008,Manual,200000,Dizel / Naftë,Durrës,Gri,Toyota,Yaris,4320.0,EUR,43200,200 000 - 249 999,17,Durres
2025-04-28 09:56:54.474117,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:54.474127,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:54.474135,https://www.merrjep.al/njoftim/w-tiguan-2-0-tdi/15153565,2014,Automatik,190000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Tiguan,8300.0,EUR,83000,190 000 - 199 999,11,Tirane
2025-04-28 09:56:54.474163,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:56:54.474205,https://www.merrjep.al/njoftim/volkswagen-tiguan-2-0-tdi-highline-4motion-led-panoram-full/14966334,2015,Automatik,130000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Tiguan,11990.0,EUR,119900,130 000 - 139 999,10,Tirane
2025-04-28 09:56:54.474215,https://www.merrjep.al/njoftim/mercedes-benz-glk-okazioooooooon/14461255,2010,Automatik,200000,Dizel / Naftë,Durrës,Gri,Mercedes-Benz,GLK 350,9300.0,EUR,93000,200 000 - 249 999,15,Durres
2025-04-28 09:56:54.474223,https://www.merrjep.al/njoftim/evoque-2-2-sd4/15223232,2015,Automatik,150000,Dizel / Naftë,Durrës,E Zezë,Land Rover,Range Rover Evoque,14800.0,EUR,148000,150 000 - 159 999,10,Durres
2025-04-28 09:56:54.474241,https://www.merrjep.al/njoftim/shitet-hyundai-tuscon-2016-evgt-cmime-okazion/15194611,2016,Automatik,100000,Dizel / Naftë,Tiranë,E Gjelbër,Hyundai,Tucson,1.0,EUR,10,100 000 - 109 999,9,Tirane
2025-04-28 09:56:54.474284,https://www.merrjep.al/njoftim/shitet-ford-fiesta/15168572,2022,Manual,40000,Benzin,Tiranë,E Zezë,Ford,Fiesta,12500.0,EUR,125000,40 000 - 44 999,3,Tirane
2025-04-28 09:56:54.474293,https://www.merrjep.al/njoftim/golf-vi-2010-1-4-tsi-automatik/15002082,2010,Automatik,20000,Benzin,Elbasan,E Zezë,VW Volkswagen,Golf,6000.0,EUR,60000,20 000 - 24 999,15,Other
2025-04-28 09:56:54.474301,https://www.merrjep.al/njoftim/volvo-xc60-nafte-zvicre/15215462,2012,Automatik,200000,Dizel / Naftë,Durrës,Kafe,Volvo,XC 60,11200.0,EUR,112000,200 000 - 249 999,13,Durres
2025-04-28 09:56:54.474310,https://www.merrjep.al/njoftim/toyota-auris-1-4d-automat/14991055,2009,Automatik,20000,Dizel / Naftë,Elbasan,Gri,Toyota,Auris,4950.0,EUR,49500,20 000 - 24 999,16,Other
2025-04-28 09:56:54.474318,https://www.merrjep.al/njoftim/mercedes-benz-sprinter-automatic/15003536,2015,Automatik,200000,Dizel / Naftë,Durrës,Blu,Mercedes-Benz,Model tjetër,14300.0,EUR,143000,200 000 - 249 999,10,Durres
2025-04-28 09:56:54.474327,https://www.merrjep.al/njoftim/toyota-iq-1-0-benzin/15222983,2009,Manual,150000,Benzin,Lushnjë,E Zezë,Toyota,IQ,4000.0,EUR,40000,150 000 - 159 999,16,Other
2025-04-28 09:56:54.474335,https://www.merrjep.al/njoftim/mercedes-e320-gaz+benzin-amg-line-fabrike-mega-full/15139649,2002,Automatik,300000,Gaz (TNG) / Benzinë,Vlorë,Gri,Mercedes-Benz,E 320,5500.0,EUR,55000,300 000 - 349 999,23,Vlore
2025-04-28 09:56:54.474378,https://www.merrjep.al/njoftim/mercedes-benz-w212-e-220-cdi-bluetec-avantgarde-sport-15/14492113,2016,Automatik,180000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 220,12990.0,EUR,129900,180 000 - 189 999,9,Tirane
2025-04-28 09:56:54.479626,https://www.merrjep.al/njoftim/peugoto-308-okazion/15185081,2009,Automatik,140000,Benzin,Tiranë,Gri,Peugeot,308,5000.0,EUR,50000,140 000 - 149 999,16,Tirane
2025-04-28 09:56:54.479637,https://www.merrjep.al/njoftim/golf-5-1-9-naft-automat/15171058,2006,Automatik,20000,Dizel / Naftë,Lushnjë,Gri,VW Volkswagen,Golf,4600.0,EUR,46000,20 000 - 24 999,19,Other
2025-04-28 09:56:54.479647,https://www.merrjep.al/njoftim/smart-2009/15222124,2009,Automatik,10000,Benzin,Durrës,E Bardhë,Smart,ForTwo,1.0,EUR,10,10 000 - 14 999,16,Durres
2025-04-28 09:56:54.479655,https://www.merrjep.al/njoftim/audi-a3-automat-2007/15171073,2007,Automatik,20000,Dizel / Naftë,Lushnjë,Gri,Audi,A3,4500.0,EUR,45000,20 000 - 24 999,18,Other
2025-04-28 09:56:54.479671,https://www.merrjep.al/njoftim/jaguar-super-full/15222110,2007,Automatik,20000,Dizel / Naftë,Durrës,E Zezë,Jaguar,XJ,1.0,EUR,10,20 000 - 24 999,18,Durres
2025-04-28 09:56:54.479688,https://www.merrjep.al/njoftim/shes-kia-k7/15099828,2013,Automatik,190000,Tjetër,Tiranë,E Zezë,Kia,K2700,9000.0,EUR,90000,190 000 - 199 999,12,Tirane
2025-04-28 09:56:54.479696,https://www.merrjep.al/njoftim/shes-peugeot-508/15187435,2014,Automatik,150000,Dizel / Naftë,Tiranë,Gri,Peugeot,508,5300.0,EUR,53000,150 000 - 159 999,11,Tirane
2025-04-28 09:56:54.479705,https://www.merrjep.al/njoftim/opel-combo-1-3-diesel-okazion/12362994,2010,Manual,180000,Dizel / Naftë,Tiranë,E Bardhë,Opel,Combo,1800.0,EUR,18000,180 000 - 189 999,15,Tirane
2025-04-28 09:56:54.479713,https://www.merrjep.al/njoftim/renault-koleos-automat-2-0-naft-okazion/15202104,2008,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Renault,Koleos,4500.0,EUR,45000,10 000 - 14 999,17,Tirane
2025-04-28 09:56:54.479721,https://www.merrjep.al/njoftim/mercedes-s-lok-6-3-amg-2016-naft-3-5-okazion-45000-mij-euro/15188621,2016,Automatik,0,Dizel / Naftë,Tiranë,E Bardhë,Mercedes-Benz,S 63 AMG,45000.0,EUR,450000,0 - 4 999,9,Tirane
2025-04-28 09:56:54.479731,https://www.merrjep.al/njoftim/2015-audi-a6-c7-s-line-3-0t/13954522,2015,Automatik,160000,Benzin,Tiranë,E Zezë,Audi,A6,18000.0,EUR,180000,160 000 - 169 999,10,Tirane
2025-04-28 09:56:54.479739,https://www.merrjep.al/njoftim/volkswagen-polo-1-4-tdi/15223221,2008,Manual,250000,Dizel / Naftë,Kurbin,E Argjendtë,VW Volkswagen,Polo,3000.0,EUR,30000,250 000 - 299 999,17,Other
2025-04-28 09:56:54.479748,https://www.merrjep.al/njoftim/shitet-hyndai-tucson/15223220,2011,Automatik,20000,Dizel / Naftë,Tiranë,Gri,Hyundai,Tucson,8000.0,EUR,80000,20 000 - 24 999,14,Tirane
2025-04-28 09:56:54.479756,https://www.merrjep.al/njoftim/shitet-renault-clio-2009-automat-benzine-1-4/15168199,2009,Automatik,120000,Benzin,Elbasan,Blu,Renault,Clio,3600.0,EUR,36000,120 000 - 129 999,16,Other
2025-04-28 09:56:54.479764,https://www.merrjep.al/njoftim/audi-a6-2012-naft-3-0-km-178-automat-10500-euro-okazion/15200494,2012,Automatik,0,Dizel / Naftë,Tiranë,Gri,Audi,A6,10500.0,EUR,105000,0 - 4 999,13,Tirane
2025-04-28 09:56:54.479773,https://www.merrjep.al/njoftim/e-200-cdi-bluefficency/15223205,2012,Automatik,25000,Dizel / Naftë,Korçë,Bezhë,Mercedes-Benz,E 200,6000.0,EUR,60000,25 000 - 29 999,13,Other
2025-04-28 09:56:54.479782,https://www.merrjep.al/njoftim/mercedes-benz-c300-amg-line/15203039,2008,Automatik,200000,Gaz (TNG) / Benzinë,Tiranë,E Kuqe,Mercedes-Benz,C 300,8490.0,EUR,84900,200 000 - 249 999,17,Tirane
2025-04-28 09:56:54.479791,https://www.merrjep.al/njoftim/audi-a6-automat-2-0-tdi/15192140,2013,Automatik,10000,Dizel / Naftë,Tiranë,Gri,Audi,A6,11499.0,EUR,114990,10 000 - 14 999,12,Tirane
2025-04-28 09:56:54.481235,https://www.merrjep.al/njoftim/mercedez-benz-cls-350d-blueficency-4-matik/15110975,2016,Automatik,15000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,CLS 350,2000.0,EUR,20000,15 000 - 19 999,9,Tirane
2025-04-28 09:56:54.481257,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
